day,hour,origen_barrio,origen_cap,cantidad,longitude,latitude
4,16,VICENTE LOPEZ,0,8821,-58.50461476,-34.52659375
4,16,VILLA CRESPO,1,3352,-58.44272186,-34.59883365
4,16,VILLA DEL PARQUE,1,924,-58.49067708,-34.60424664
4,16,VILLA DEVOTO,1,2501,-58.51428246,-34.60235465
4,16,VILLA GRAL. MITRE,1,926,-58.46894292,-34.6100287
4,16,VILLA LUGANO,1,2722,-58.47616703,-34.67499311
4,16,VILLA LURO,1,572,-58.50272906,-34.63641326
4,16,VILLA ORTUZAR,1,549,-58.46765121,-34.58097343
4,16,VILLA PUEYRREDON,1,1026,-58.50349866,-34.58210304
4,16,VILLA REAL,1,758,-58.52603869,-34.61949319
4,16,VILLA RIACHUELO,1,563,-58.46334995,-34.69185842
4,16,VILLA SANTA RITA,1,943,-58.48295679,-34.61619346
4,16,VILLA SOLDATI,1,854,-58.44660206,-34.66537818
4,16,VILLA URQUIZA,1,1812,-58.4878555,-34.57154052
4,17,AGRONOMIA,1,760,-58.48867266,-34.59294472
4,17,ALMAGRO,1,3510,-58.42174452,-34.60922726
4,17,ALMIRANTE BROWN,0,8533,-58.36739785,-34.8355701
4,17,AVELLANEDA,0,12495,-58.34130219,-34.67822151
4,17,BALVANERA,1,8306,-58.40306169,-34.6090994
4,17,BARRACAS,1,3975,-58.38427511,-34.64641752
4,17,BELGRANO,1,6841,-58.45029805,-34.55489158
4,17,BERAZATEGUI,0,4585,-58.15526069,-34.81793907
4,17,BOCA,1,1019,-58.35687956,-34.63111612
4,17,BOEDO,1,1652,-58.41883975,-34.6299599
4,17,CABALLITO,1,5954,-58.44360306,-34.61682542
4,17,CHACARITA,1,1600,-58.45417483,-34.58837214
4,17,COGHLAN,1,514,-58.47494433,-34.56062377
4,17,COLEGIALES,1,869,-58.45096795,-34.57464156
4,17,CONSTITUCION,1,3236,-58.38438814,-34.62504415
4,17,ESCOBAR,0,846,-58.77112814,-34.32871815
4,17,ESTEBAN ECHEVERRIA,0,2871,-58.47696902,-34.83120997
4,17,EZEIZA,0,799,-58.56483953,-34.87582135
4,17,FLORENCIO VARELA,0,6162,-58.25863776,-34.87787299
4,17,FLORES,1,5164,-58.45826804,-34.63680312
4,17,FLORESTA,1,1367,-58.48358753,-34.62768578
4,17,GENERAL SAN MARTIN,0,9295,-58.56430565,-34.55265233
4,17,HURLINGHAM,0,1423,-58.64969436,-34.59921401
4,17,ITUZAINGO,0,1330,-58.68875833,-34.63600182
4,17,JOSE C. PAZ,0,3565,-58.77767109,-34.51187589
4,17,LA MATANZA,0,31460,-58.62538227,-34.77012002
4,17,LANUS,0,11577,-58.39547449,-34.70576064
4,17,LINIERS,1,3417,-58.51912811,-34.64379602
4,17,LOMAS DE ZAMORA,0,10997,-58.42404113,-34.7555056
4,17,MALVINAS ARGENTINAS,0,6000,-58.712133,-34.48730383
4,17,MATADEROS,1,2874,-58.50173703,-34.65837345
4,17,MERLO,0,2238,-58.74187776,-34.71088678
4,17,MONSERRAT,1,3638,-58.37964847,-34.61268563
4,17,MONTE CASTRO,1,1231,-58.50658095,-34.61929776
4,17,MORENO,0,2151,-58.81092327,-34.61061712
4,17,MORON,0,5877,-58.61984335,-34.64914107
4,17,NUEVA POMPEYA,1,4588,-58.41885257,-34.65054408
4,17,NUNEZ,1,1680,-58.46285879,-34.54373767
4,17,PALERMO,1,11404,-58.42243478,-34.57390245
4,17,PARQUE AVELLANEDA,1,2362,-58.47645528,-34.64864159
4,17,PARQUE CHACABUCO,1,1509,-58.43769584,-34.63593994
4,17,PARQUE CHAS,1,341,-58.47912136,-34.58552269
4,17,PARQUE PATRICIOS,1,2308,-58.40167518,-34.63755033
4,17,PATERNAL,1,1024,-58.46866484,-34.59742118
4,17,PILAR,0,896,-58.90344139,-34.44819902
4,17,PRESIDENTE PERON,0,167,-58.39809124,-34.9298313
4,17,PUERTO MADERO,1,307,-58.35571275,-34.60905372
4,17,QUILMES,0,15344,-58.27674869,-34.73506242
4,17,RECOLETA,1,6335,-58.39521874,-34.58623775
4,17,RETIRO,1,4195,-58.37592173,-34.58841231
4,17,SAAVEDRA,1,2375,-58.4887446,-34.55307606
4,17,SAN CRISTOBAL,1,1484,-58.40188403,-34.6238645
4,17,SAN FERNANDO,0,4723,-58.56629736,-34.45545665
4,17,SAN FERNANDO,0,4723,-58.55408337,-34.14166569
4,17,SAN ISIDRO,0,10861,-58.53753207,-34.48729629
4,17,SAN MIGUEL,0,6851,-58.69170552,-34.55209197
4,17,SAN NICOLAS,1,5798,-58.38051517,-34.60366599
4,17,SAN TELMO,1,1048,-58.37154103,-34.62152049
4,17,TIGRE,0,8528,-58.61687555,-34.38565106
4,17,TRES DE FEBRERO,0,8672,-58.57913045,-34.59594723
4,17,VELEZ SARSFIELD,1,895,-58.49327669,-34.63136139
4,17,VERSALLES,1,284,-58.52241724,-34.63012294
4,17,VICENTE LOPEZ,0,9906,-58.50461476,-34.52659375
4,17,VILLA CRESPO,1,3617,-58.44272186,-34.59883365
4,17,VILLA DEL PARQUE,1,1078,-58.49067708,-34.60424664
4,17,VILLA DEVOTO,1,2852,-58.51428246,-34.60235465
4,17,VILLA GRAL. MITRE,1,1004,-58.46894292,-34.6100287
4,17,VILLA LUGANO,1,3213,-58.47616703,-34.67499311
4,17,VILLA LURO,1,594,-58.50272906,-34.63641326
4,17,VILLA ORTUZAR,1,679,-58.46765121,-34.58097343
4,17,VILLA PUEYRREDON,1,1195,-58.50349866,-34.58210304
4,17,VILLA REAL,1,804,-58.52603869,-34.61949319
4,17,VILLA RIACHUELO,1,718,-58.46334995,-34.69185842
4,17,VILLA SANTA RITA,1,1002,-58.48295679,-34.61619346
4,17,VILLA SOLDATI,1,926,-58.44660206,-34.66537818
4,17,VILLA URQUIZA,1,2091,-58.4878555,-34.57154052
4,18,AGRONOMIA,1,596,-58.48867266,-34.59294472
4,18,ALMAGRO,1,3239,-58.42174452,-34.60922726
4,18,ALMIRANTE BROWN,0,6417,-58.36739785,-34.8355701
4,18,AVELLANEDA,0,9878,-58.34130219,-34.67822151
4,18,BALVANERA,1,8353,-58.40306169,-34.6090994
4,18,BARRACAS,1,3698,-58.38427511,-34.64641752
4,18,BELGRANO,1,7000,-58.45029805,-34.55489158
4,18,BERAZATEGUI,0,3768,-58.15526069,-34.81793907
4,18,BOCA,1,987,-58.35687956,-34.63111612
4,18,BOEDO,1,1530,-58.41883975,-34.6299599
4,18,CABALLITO,1,5562,-58.44360306,-34.61682542
4,18,CHACARITA,1,1573,-58.45417483,-34.58837214
4,18,COGHLAN,1,567,-58.47494433,-34.56062377
4,18,COLEGIALES,1,855,-58.45096795,-34.57464156
4,18,CONSTITUCION,1,3368,-58.38438814,-34.62504415
4,18,ESCOBAR,0,658,-58.77112814,-34.32871815
4,18,ESTEBAN ECHEVERRIA,0,2268,-58.47696902,-34.83120997
4,18,EZEIZA,0,669,-58.56483953,-34.87582135
4,18,FLORENCIO VARELA,0,4361,-58.25863776,-34.87787299
4,18,FLORES,1,5174,-58.45826804,-34.63680312
4,18,FLORESTA,1,1111,-58.48358753,-34.62768578
4,18,GENERAL SAN MARTIN,0,7727,-58.56430565,-34.55265233
4,18,HURLINGHAM,0,1097,-58.64969436,-34.59921401
4,18,ITUZAINGO,0,1209,-58.68875833,-34.63600182
4,18,JOSE C. PAZ,0,3106,-58.77767109,-34.51187589
4,18,LA MATANZA,0,26872,-58.62538227,-34.77012002
4,18,LANUS,0,8877,-58.39547449,-34.70576064
4,18,LINIERS,1,3330,-58.51912811,-34.64379602
4,18,LOMAS DE ZAMORA,0,8919,-58.42404113,-34.7555056
4,18,MALVINAS ARGENTINAS,0,4615,-58.712133,-34.48730383
4,18,MATADEROS,1,2545,-58.50173703,-34.65837345
4,18,MERLO,0,1652,-58.74187776,-34.71088678
4,18,MONSERRAT,1,3438,-58.37964847,-34.61268563
4,18,MONTE CASTRO,1,1227,-58.50658095,-34.61929776
4,18,MORENO,0,1712,-58.81092327,-34.61061712
4,18,MORON,0,5703,-58.61984335,-34.64914107
4,18,NUEVA POMPEYA,1,4748,-58.41885257,-34.65054408
4,18,NUNEZ,1,1634,-58.46285879,-34.54373767
4,18,PALERMO,1,11198,-58.42243478,-34.57390245
4,18,PARQUE AVELLANEDA,1,1843,-58.47645528,-34.64864159
4,18,PARQUE CHACABUCO,1,1339,-58.43769584,-34.63593994
4,18,PARQUE CHAS,1,243,-58.47912136,-34.58552269
4,18,PARQUE PATRICIOS,1,2214,-58.40167518,-34.63755033
4,18,PATERNAL,1,788,-58.46866484,-34.59742118
4,18,PILAR,0,689,-58.90344139,-34.44819902
4,18,PRESIDENTE PERON,0,134,-58.39809124,-34.9298313
4,18,PUERTO MADERO,1,300,-58.35571275,-34.60905372
4,18,QUILMES,0,12015,-58.27674869,-34.73506242
4,18,RECOLETA,1,5911,-58.39521874,-34.58623775
4,18,RETIRO,1,4458,-58.37592173,-34.58841231
4,18,SAAVEDRA,1,2213,-58.4887446,-34.55307606
4,18,SAN CRISTOBAL,1,1235,-58.40188403,-34.6238645
4,18,SAN FERNANDO,0,3539,-58.56629736,-34.45545665
4,18,SAN FERNANDO,0,3539,-58.55408337,-34.14166569
4,18,SAN ISIDRO,0,9061,-58.53753207,-34.48729629
4,18,SAN MIGUEL,0,5492,-58.69170552,-34.55209197
4,18,SAN NICOLAS,1,6511,-58.38051517,-34.60366599
4,18,SAN TELMO,1,1150,-58.37154103,-34.62152049
4,18,TIGRE,0,6598,-58.61687555,-34.38565106
4,18,TRES DE FEBRERO,0,6859,-58.57913045,-34.59594723
4,18,VELEZ SARSFIELD,1,834,-58.49327669,-34.63136139
4,18,VERSALLES,1,248,-58.52241724,-34.63012294
4,18,VICENTE LOPEZ,0,8941,-58.50461476,-34.52659375
4,18,VILLA CRESPO,1,3454,-58.44272186,-34.59883365
4,18,VILLA DEL PARQUE,1,1059,-58.49067708,-34.60424664
4,18,VILLA DEVOTO,1,2538,-58.51428246,-34.60235465
4,18,VILLA GRAL. MITRE,1,772,-58.46894292,-34.6100287
4,18,VILLA LUGANO,1,2816,-58.47616703,-34.67499311
4,18,VILLA LURO,1,611,-58.50272906,-34.63641326
4,18,VILLA ORTUZAR,1,549,-58.46765121,-34.58097343
4,18,VILLA PUEYRREDON,1,1011,-58.50349866,-34.58210304
4,18,VILLA REAL,1,811,-58.52603869,-34.61949319
4,18,VILLA RIACHUELO,1,695,-58.46334995,-34.69185842
4,18,VILLA SANTA RITA,1,888,-58.48295679,-34.61619346
4,18,VILLA SOLDATI,1,779,-58.44660206,-34.66537818
4,18,VILLA URQUIZA,1,1783,-58.4878555,-34.57154052
4,19,AGRONOMIA,1,411,-58.48867266,-34.59294472
4,19,ALMAGRO,1,2250,-58.42174452,-34.60922726
4,19,ALMIRANTE BROWN,0,4016,-58.36739785,-34.8355701
4,19,AVELLANEDA,0,6512,-58.34130219,-34.67822151
4,19,BALVANERA,1,5917,-58.40306169,-34.6090994
4,19,BARRACAS,1,1950,-58.38427511,-34.64641752
4,19,BELGRANO,1,5313,-58.45029805,-34.55489158
4,19,BERAZATEGUI,0,2171,-58.15526069,-34.81793907
4,19,BOCA,1,542,-58.35687956,-34.63111612
4,19,BOEDO,1,1020,-58.41883975,-34.6299599
4,19,CABALLITO,1,3985,-58.44360306,-34.61682542
4,19,CHACARITA,1,894,-58.45417483,-34.58837214
4,19,COGHLAN,1,310,-58.47494433,-34.56062377
4,19,COLEGIALES,1,637,-58.45096795,-34.57464156
4,19,CONSTITUCION,1,1995,-58.38438814,-34.62504415
4,19,ESCOBAR,0,383,-58.77112814,-34.32871815
4,19,ESTEBAN ECHEVERRIA,0,1516,-58.47696902,-34.83120997
4,19,EZEIZA,0,336,-58.56483953,-34.87582135
4,19,FLORENCIO VARELA,0,2820,-58.25863776,-34.87787299
4,19,FLORES,1,3003,-58.45826804,-34.63680312
4,19,FLORESTA,1,727,-58.48358753,-34.62768578
4,19,GENERAL SAN MARTIN,0,4478,-58.56430565,-34.55265233
4,19,HURLINGHAM,0,641,-58.64969436,-34.59921401
4,19,ITUZAINGO,0,604,-58.68875833,-34.63600182
4,19,JOSE C. PAZ,0,1998,-58.77767109,-34.51187589
4,19,LA MATANZA,0,17274,-58.62538227,-34.77012002
4,19,LANUS,0,5473,-58.39547449,-34.70576064
4,19,LINIERS,1,2224,-58.51912811,-34.64379602
4,19,LOMAS DE ZAMORA,0,6147,-58.42404113,-34.7555056
4,19,MALVINAS ARGENTINAS,0,2904,-58.712133,-34.48730383
4,19,MATADEROS,1,1490,-58.50173703,-34.65837345
4,19,MERLO,0,960,-58.74187776,-34.71088678
4,19,MONSERRAT,1,2059,-58.37964847,-34.61268563
4,19,MONTE CASTRO,1,629,-58.50658095,-34.61929776
4,19,MORENO,0,1211,-58.81092327,-34.61061712
4,19,MORON,0,3608,-58.61984335,-34.64914107
4,19,NUEVA POMPEYA,1,3165,-58.41885257,-34.65054408
4,19,NUNEZ,1,1112,-58.46285879,-34.54373767
4,19,PALERMO,1,8571,-58.42243478,-34.57390245
4,19,PARQUE AVELLANEDA,1,1229,-58.47645528,-34.64864159
4,19,PARQUE CHACABUCO,1,858,-58.43769584,-34.63593994
4,19,PARQUE CHAS,1,230,-58.47912136,-34.58552269
4,19,PARQUE PATRICIOS,1,1149,-58.40167518,-34.63755033
4,19,PATERNAL,1,467,-58.46866484,-34.59742118
4,19,PILAR,0,427,-58.90344139,-34.44819902
4,19,PRESIDENTE PERON,0,80,-58.39809124,-34.9298313
4,19,PUERTO MADERO,1,135,-58.35571275,-34.60905372
4,19,QUILMES,0,7599,-58.27674869,-34.73506242
4,19,RECOLETA,1,4473,-58.39521874,-34.58623775
4,19,RETIRO,1,2661,-58.37592173,-34.58841231
4,19,SAAVEDRA,1,1275,-58.4887446,-34.55307606
4,19,SAN CRISTOBAL,1,934,-58.40188403,-34.6238645
4,19,SAN FERNANDO,0,2411,-58.56629736,-34.45545665
4,19,SAN FERNANDO,0,2411,-58.55408337,-34.14166569
4,19,SAN ISIDRO,0,5818,-58.53753207,-34.48729629
4,19,SAN MIGUEL,0,4163,-58.69170552,-34.55209197
4,19,SAN NICOLAS,1,3916,-58.38051517,-34.60366599
4,19,SAN TELMO,1,655,-58.37154103,-34.62152049
4,19,TIGRE,0,3959,-58.61687555,-34.38565106
4,19,TRES DE FEBRERO,0,4205,-58.57913045,-34.59594723
4,19,VELEZ SARSFIELD,1,505,-58.49327669,-34.63136139
4,19,VERSALLES,1,170,-58.52241724,-34.63012294
4,19,VICENTE LOPEZ,0,5275,-58.50461476,-34.52659375
4,19,VILLA CRESPO,1,2395,-58.44272186,-34.59883365
4,19,VILLA DEL PARQUE,1,528,-58.49067708,-34.60424664
4,19,VILLA DEVOTO,1,1548,-58.51428246,-34.60235465
4,19,VILLA GRAL. MITRE,1,505,-58.46894292,-34.6100287
4,19,VILLA LUGANO,1,1747,-58.47616703,-34.67499311
4,19,VILLA LURO,1,252,-58.50272906,-34.63641326
4,19,VILLA ORTUZAR,1,363,-58.46765121,-34.58097343
4,19,VILLA PUEYRREDON,1,612,-58.50349866,-34.58210304
4,19,VILLA REAL,1,471,-58.52603869,-34.61949319
4,19,VILLA RIACHUELO,1,427,-58.46334995,-34.69185842
4,19,VILLA SANTA RITA,1,637,-58.48295679,-34.61619346
4,19,VILLA SOLDATI,1,375,-58.44660206,-34.66537818
4,19,VILLA URQUIZA,1,1270,-58.4878555,-34.57154052
4,20,AGRONOMIA,1,359,-58.48867266,-34.59294472
4,20,ALMAGRO,1,1993,-58.42174452,-34.60922726
4,20,ALMIRANTE BROWN,0,2813,-58.36739785,-34.8355701
4,20,AVELLANEDA,0,4968,-58.34130219,-34.67822151
4,20,BALVANERA,1,4447,-58.40306169,-34.6090994
4,20,BARRACAS,1,1431,-58.38427511,-34.64641752
4,20,BELGRANO,1,4282,-58.45029805,-34.55489158
4,20,BERAZATEGUI,0,1852,-58.15526069,-34.81793907
4,20,BOCA,1,422,-58.35687956,-34.63111612
4,20,BOEDO,1,731,-58.41883975,-34.6299599
4,20,CABALLITO,1,3309,-58.44360306,-34.61682542
4,20,CHACARITA,1,623,-58.45417483,-34.58837214
4,20,COGHLAN,1,191,-58.47494433,-34.56062377
4,20,COLEGIALES,1,376,-58.45096795,-34.57464156
4,20,CONSTITUCION,1,1777,-58.38438814,-34.62504415
4,20,ESCOBAR,0,243,-58.77112814,-34.32871815
4,20,ESTEBAN ECHEVERRIA,0,1154,-58.47696902,-34.83120997
4,20,EZEIZA,0,245,-58.56483953,-34.87582135
4,20,FLORENCIO VARELA,0,2153,-58.25863776,-34.87787299
4,20,FLORES,1,2387,-58.45826804,-34.63680312
4,20,FLORESTA,1,509,-58.48358753,-34.62768578
4,20,GENERAL SAN MARTIN,0,3038,-58.56430565,-34.55265233
4,20,HURLINGHAM,0,478,-58.64969436,-34.59921401
4,20,ITUZAINGO,0,374,-58.68875833,-34.63600182
4,20,JOSE C. PAZ,0,1448,-58.77767109,-34.51187589
4,20,LA MATANZA,0,11538,-58.62538227,-34.77012002
4,20,LANUS,0,4161,-58.39547449,-34.70576064
4,20,LINIERS,1,1507,-58.51912811,-34.64379602
4,20,LOMAS DE ZAMORA,0,4562,-58.42404113,-34.7555056
4,20,MALVINAS ARGENTINAS,0,1966,-58.712133,-34.48730383
4,20,MATADEROS,1,1027,-58.50173703,-34.65837345
4,20,MERLO,0,665,-58.74187776,-34.71088678
4,20,MONSERRAT,1,1696,-58.37964847,-34.61268563
4,20,MONTE CASTRO,1,542,-58.50658095,-34.61929776
4,20,MORENO,0,867,-58.81092327,-34.61061712
4,20,MORON,0,2620,-58.61984335,-34.64914107
4,20,NUEVA POMPEYA,1,2168,-58.41885257,-34.65054408
4,20,NUNEZ,1,794,-58.46285879,-34.54373767
4,20,PALERMO,1,6679,-58.42243478,-34.57390245
4,20,PARQUE AVELLANEDA,1,844,-58.47645528,-34.64864159
4,20,PARQUE CHACABUCO,1,754,-58.43769584,-34.63593994
4,20,PARQUE CHAS,1,167,-58.47912136,-34.58552269
4,20,PARQUE PATRICIOS,1,1036,-58.40167518,-34.63755033
4,20,PATERNAL,1,434,-58.46866484,-34.59742118
4,20,PILAR,0,281,-58.90344139,-34.44819902
4,20,PRESIDENTE PERON,0,33,-58.39809124,-34.9298313
4,20,PUERTO MADERO,1,128,-58.35571275,-34.60905372
4,20,QUILMES,0,5377,-58.27674869,-34.73506242
4,20,RECOLETA,1,4193,-58.39521874,-34.58623775
4,20,RETIRO,1,2016,-58.37592173,-34.58841231
4,20,SAAVEDRA,1,841,-58.4887446,-34.55307606
4,20,SAN CRISTOBAL,1,646,-58.40188403,-34.6238645
4,20,SAN FERNANDO,0,1681,-58.56629736,-34.45545665
4,20,SAN FERNANDO,0,1681,-58.55408337,-34.14166569
4,20,SAN ISIDRO,0,4242,-58.53753207,-34.48729629
4,20,SAN MIGUEL,0,3231,-58.69170552,-34.55209197
4,20,SAN NICOLAS,1,3214,-58.38051517,-34.60366599
4,20,SAN TELMO,1,625,-58.37154103,-34.62152049
4,20,TIGRE,0,2687,-58.61687555,-34.38565106
4,20,TRES DE FEBRERO,0,2649,-58.57913045,-34.59594723
4,20,VELEZ SARSFIELD,1,379,-58.49327669,-34.63136139
4,20,VERSALLES,1,113,-58.52241724,-34.63012294
4,20,VICENTE LOPEZ,0,3603,-58.50461476,-34.52659375
4,20,VILLA CRESPO,1,1881,-58.44272186,-34.59883365
4,20,VILLA DEL PARQUE,1,485,-58.49067708,-34.60424664
4,20,VILLA DEVOTO,1,1117,-58.51428246,-34.60235465
4,20,VILLA GRAL. MITRE,1,381,-58.46894292,-34.6100287
4,20,VILLA LUGANO,1,1142,-58.47616703,-34.67499311
4,20,VILLA LURO,1,214,-58.50272906,-34.63641326
4,20,VILLA ORTUZAR,1,228,-58.46765121,-34.58097343
4,20,VILLA PUEYRREDON,1,374,-58.50349866,-34.58210304
4,20,VILLA REAL,1,309,-58.52603869,-34.61949319
4,20,VILLA RIACHUELO,1,319,-58.46334995,-34.69185842
4,20,VILLA SANTA RITA,1,434,-58.48295679,-34.61619346
4,20,VILLA SOLDATI,1,282,-58.44660206,-34.66537818
4,20,VILLA URQUIZA,1,896,-58.4878555,-34.57154052
4,21,AGRONOMIA,1,244,-58.48867266,-34.59294472
4,21,ALMAGRO,1,1864,-58.42174452,-34.60922726
4,21,ALMIRANTE BROWN,0,2069,-58.36739785,-34.8355701
4,21,AVELLANEDA,0,3808,-58.34130219,-34.67822151
4,21,BALVANERA,1,3567,-58.40306169,-34.6090994
4,21,BARRACAS,1,1111,-58.38427511,-34.64641752
4,21,BELGRANO,1,2985,-58.45029805,-34.55489158
4,21,BERAZATEGUI,0,1266,-58.15526069,-34.81793907
4,21,BOCA,1,409,-58.35687956,-34.63111612
4,21,BOEDO,1,502,-58.41883975,-34.6299599
4,21,CABALLITO,1,2474,-58.44360306,-34.61682542
4,21,CHACARITA,1,479,-58.45417483,-34.58837214
4,21,COGHLAN,1,152,-58.47494433,-34.56062377
4,21,COLEGIALES,1,333,-58.45096795,-34.57464156
4,21,CONSTITUCION,1,1327,-58.38438814,-34.62504415
4,21,ESCOBAR,0,280,-58.77112814,-34.32871815
4,21,ESTEBAN ECHEVERRIA,0,632,-58.47696902,-34.83120997
4,21,EZEIZA,0,155,-58.56483953,-34.87582135
4,21,FLORENCIO VARELA,0,1520,-58.25863776,-34.87787299
4,21,FLORES,1,1597,-58.45826804,-34.63680312
4,21,FLORESTA,1,307,-58.48358753,-34.62768578
4,21,GENERAL SAN MARTIN,0,2057,-58.56430565,-34.55265233
4,21,HURLINGHAM,0,329,-58.64969436,-34.59921401
4,21,ITUZAINGO,0,307,-58.68875833,-34.63600182
4,21,JOSE C. PAZ,0,881,-58.77767109,-34.51187589
4,21,LA MATANZA,0,8210,-58.62538227,-34.77012002
4,21,LANUS,0,2767,-58.39547449,-34.70576064
4,21,LINIERS,1,968,-58.51912811,-34.64379602
4,21,LOMAS DE ZAMORA,0,2698,-58.42404113,-34.7555056
4,21,MALVINAS ARGENTINAS,0,1508,-58.712133,-34.48730383
4,21,MATADEROS,1,768,-58.50173703,-34.65837345
4,21,MERLO,0,518,-58.74187776,-34.71088678
4,21,MONSERRAT,1,1612,-58.37964847,-34.61268563
4,21,MONTE CASTRO,1,281,-58.50658095,-34.61929776
4,21,MORENO,0,570,-58.81092327,-34.61061712
4,21,MORON,0,1914,-58.61984335,-34.64914107
4,21,NUEVA POMPEYA,1,1328,-58.41885257,-34.65054408
4,21,NUNEZ,1,710,-58.46285879,-34.54373767
4,21,PALERMO,1,4994,-58.42243478,-34.57390245
4,21,PARQUE AVELLANEDA,1,630,-58.47645528,-34.64864159
4,21,PARQUE CHACABUCO,1,505,-58.43769584,-34.63593994
4,21,PARQUE CHAS,1,136,-58.47912136,-34.58552269
4,21,PARQUE PATRICIOS,1,726,-58.40167518,-34.63755033
4,21,PATERNAL,1,247,-58.46866484,-34.59742118
4,21,PILAR,0,199,-58.90344139,-34.44819902
4,21,PRESIDENTE PERON,0,35,-58.39809124,-34.9298313
4,21,PUERTO MADERO,1,163,-58.35571275,-34.60905372
4,21,QUILMES,0,3779,-58.27674869,-34.73506242
4,21,RECOLETA,1,2947,-58.39521874,-34.58623775
4,21,RETIRO,1,1406,-58.37592173,-34.58841231
4,21,SAAVEDRA,1,627,-58.4887446,-34.55307606
4,21,SAN CRISTOBAL,1,570,-58.40188403,-34.6238645
4,21,SAN FERNANDO,0,1059,-58.56629736,-34.45545665
4,21,SAN FERNANDO,0,1059,-58.55408337,-34.14166569
4,21,SAN ISIDRO,0,2912,-58.53753207,-34.48729629
4,21,SAN MIGUEL,0,2131,-58.69170552,-34.55209197
4,21,SAN NICOLAS,1,2876,-58.38051517,-34.60366599
4,21,SAN TELMO,1,565,-58.37154103,-34.62152049
4,21,TIGRE,0,1976,-58.61687555,-34.38565106
4,21,TRES DE FEBRERO,0,1784,-58.57913045,-34.59594723
4,21,VELEZ SARSFIELD,1,297,-58.49327669,-34.63136139
4,21,VERSALLES,1,90,-58.52241724,-34.63012294
4,21,VICENTE LOPEZ,0,2480,-58.50461476,-34.52659375
4,21,VILLA CRESPO,1,1274,-58.44272186,-34.59883365
4,21,VILLA DEL PARQUE,1,291,-58.49067708,-34.60424664
4,21,VILLA DEVOTO,1,817,-58.51428246,-34.60235465
4,21,VILLA GRAL. MITRE,1,231,-58.46894292,-34.6100287
4,21,VILLA LUGANO,1,790,-58.47616703,-34.67499311
4,21,VILLA LURO,1,152,-58.50272906,-34.63641326
4,21,VILLA ORTUZAR,1,168,-58.46765121,-34.58097343
4,21,VILLA PUEYRREDON,1,280,-58.50349866,-34.58210304
4,21,VILLA REAL,1,200,-58.52603869,-34.61949319
4,21,VILLA RIACHUELO,1,227,-58.46334995,-34.69185842
4,21,VILLA SANTA RITA,1,287,-58.48295679,-34.61619346
4,21,VILLA SOLDATI,1,189,-58.44660206,-34.66537818
4,21,VILLA URQUIZA,1,636,-58.4878555,-34.57154052
4,22,AGRONOMIA,1,181,-58.48867266,-34.59294472
4,22,ALMAGRO,1,1344,-58.42174452,-34.60922726
4,22,ALMIRANTE BROWN,0,1366,-58.36739785,-34.8355701
4,22,AVELLANEDA,0,3264,-58.34130219,-34.67822151
4,22,BALVANERA,1,2626,-58.40306169,-34.6090994
4,22,BARRACAS,1,986,-58.38427511,-34.64641752
4,22,BELGRANO,1,2840,-58.45029805,-34.55489158
4,22,BERAZATEGUI,0,801,-58.15526069,-34.81793907
4,22,BOCA,1,256,-58.35687956,-34.63111612
4,22,BOEDO,1,392,-58.41883975,-34.6299599
4,22,CABALLITO,1,1590,-58.44360306,-34.61682542
4,22,CHACARITA,1,313,-58.45417483,-34.58837214
4,22,COGHLAN,1,92,-58.47494433,-34.56062377
4,22,COLEGIALES,1,228,-58.45096795,-34.57464156
4,22,CONSTITUCION,1,1115,-58.38438814,-34.62504415
4,22,ESCOBAR,0,177,-58.77112814,-34.32871815
4,22,ESTEBAN ECHEVERRIA,0,517,-58.47696902,-34.83120997
4,22,EZEIZA,0,159,-58.56483953,-34.87582135
4,22,FLORENCIO VARELA,0,754,-58.25863776,-34.87787299
4,22,FLORES,1,1093,-58.45826804,-34.63680312
4,22,FLORESTA,1,216,-58.48358753,-34.62768578
4,22,GENERAL SAN MARTIN,0,1455,-58.56430565,-34.55265233
4,22,HURLINGHAM,0,328,-58.64969436,-34.59921401
4,22,ITUZAINGO,0,215,-58.68875833,-34.63600182
4,22,JOSE C. PAZ,0,656,-58.77767109,-34.51187589
4,22,LA MATANZA,0,5334,-58.62538227,-34.77012002
4,22,LANUS,0,1844,-58.39547449,-34.70576064
4,22,LINIERS,1,573,-58.51912811,-34.64379602
4,22,LOMAS DE ZAMORA,0,1797,-58.42404113,-34.7555056
4,22,MALVINAS ARGENTINAS,0,1288,-58.712133,-34.48730383
4,22,MATADEROS,1,457,-58.50173703,-34.65837345
4,22,MERLO,0,402,-58.74187776,-34.71088678
4,22,MONSERRAT,1,1045,-58.37964847,-34.61268563
4,22,MONTE CASTRO,1,207,-58.50658095,-34.61929776
4,22,MORENO,0,361,-58.81092327,-34.61061712
4,22,MORON,0,1402,-58.61984335,-34.64914107
4,22,NUEVA POMPEYA,1,919,-58.41885257,-34.65054408
4,22,NUNEZ,1,388,-58.46285879,-34.54373767
4,22,PALERMO,1,3670,-58.42243478,-34.57390245
4,22,PARQUE AVELLANEDA,1,425,-58.47645528,-34.64864159
4,22,PARQUE CHACABUCO,1,303,-58.43769584,-34.63593994
4,22,PARQUE CHAS,1,73,-58.47912136,-34.58552269
4,22,PARQUE PATRICIOS,1,511,-58.40167518,-34.63755033
4,22,PATERNAL,1,186,-58.46866484,-34.59742118
